id,label,tag,pr
771,陆乘风,5,0.6058303697373468
772,王诚,8,0.0933007176722549
773,西灵道人,1,0.052550982289175104
774,何惕守,13,1.5359482167594396
775,李萍,5,0.4372995740272466
776,上官铁生,1,0.1896978618634415
777,澄通,7,0.2755736864070279
778,杨景亭,7,0.029529392394120318
779,全冠清,4,1.0272155308263442
780,柔儿,10,0.09033284794478422
782,杨不悔,12,2.1409410652549545
781,尤得胜,11,0.15252123584739127
783,徐长老,4,1.2267434482959958
784,黑白子,8,1.4703853548229922
785,夏老拳师,8,0.044262942489766095
786,武铭,9,0.19357993790500197
787,简捷,12,0.7778705228904433
788,王志坦,5,0.31518301523102393
789,小菊,13,0.08919588011396443
790,曹猛,1,0.03523868309355987
793,余人彦,8,0.16130320451493743
792,小昭,12,2.213723718533822
791,阎世魁,9,0.18225754867854047
794,马敬侠,9,0.20161834355124178
795,安奉日,11,0.2964455726570211
796,吴六破,12,0.08320252828390969
798,冯阿三,4,0.3713738112376009
797,马超兴,7,0.8941185866256655
799,讨债鬼,10,0.016791165087925587
800,左冷禅,8,3.9357539503196906
801,冯坦,3,0.36925905540710147
803,武修文,10,1.2822609785604728
802,云素梅,7,0.013423966915001573
804,吴祯,12,0.21261066602852888
805,波罗星,4,0.57808563742829
806,贾布,8,0.35981493891483096
807,沐剑声,7,1.4817083593834135
808,张康年,7,1.0449670849116708
809,梅剑,4,0.5825555668718474
810,白自在,11,1.274487090308582
811,柯镇恶,5,3.601332530855899
812,胡逸之,7,0.34369109590424235
814,忽都虎,5,0.024544732757079357
813,茅十八,7,2.1041566935279437
817,康广陵,4,0.8088936868537966
816,丁游,13,0.13769258528676093
815,阿胜,4,0.07807158626192937
820,游迅,8,0.6122853472624321
819,岳不群,8,8.495965401363604
818,英颚,8,0.05447253028931857
821,净清,7,0.14032263781359108
822,天鸣方丈,10,0.06285909979412359
823,鱼贩头子,3,0.033355473357532826
824,闻苍松,12,0.12205971253215539
825,焦文期,9,0.4905420882581663
827,小棒头,5,0.03653149562986
826,黄宗羲,7,0.2688139649686408
828,梁长老,5,0.25772983279702844
829,阿曼,6,1.7984231670053863
830,万庆澜,9,0.6879250180357771
831,德布,9,0.21552890702340669
832,谭婆,4,1.165637104021827
833,麦少帮主,12,0.1273695452919848
834,温方悟,13,0.6743813473103596
836,殷野王,12,1.1477557999062267
835,静虚师太,12,0.1806493552461385
837,空见,12,1.495957927372281
839,温正,13,0.5337013723948855
838,洪朝,7,0.3828605160525051
840,静智大师,2,0.009458793558055173
841,桑土公,4,0.4919597251976109
843,仇松年,8,0.5576588312111622
842,安健刚,9,1.406029037386978
844,费彬,8,0.841659763380543
845,忽必烈,10,0.9061076381394287
847,简长老,5,0.3974329808991584
846,谭文理,13,0.1110323716018979
850,桃枝仙,8,2.2877923194775884
849,空心菜,3,0.6397318922148592
848,阿济赤,7,0.1748986801005747
851,俏鬼,10,0.05966025293620807
852,裘千仞,5,1.8242106455641118
853,玉音子,8,0.4548982801629635
854,天乙道人,8,0.04404411123850332
855,洪凌波,10,0.4747739514180852
856,容子矩,4,0.042061048058898015
857,吴天德,8,0.06587558117311063
859,卜垣,3,0.6909938683783411
858,郝大通,5,1.4011735857032732
860,大汉,7,6.292282936443746
861,圆音,12,0.3650126453985323
862,小桂子,7,2.6919927972095397
866,殷无寿,12,0.17645424004303864
865,史松,7,0.2331201929216026
864,耿万钟,11,1.0030182184314413
863,霍阿伊,9,0.4392657615109762
868,华筝,5,1.3759030772028433
867,申志凡,10,0.08538910296150842
871,孙三毁,12,0.20609263320536758
870,阿朱,4,5.500379096677634
869,高老者,12,0.3923736169825586
872,瑞大林,9,1.1516377993000215
874,方天劳,10,0.11807300198172069
873,花万紫,11,0.790750615480541
877,柳大洪,7,1.360890845842827
876,刘处玄,5,0.7776154633224255
875,黎生,5,0.31366646392873926
878,耶律重元,4,0.041835431125837604
879,闵柔,11,3.213964494076409
880,段正淳,4,5.082361688118778
883,秦红棉,4,1.2984344335857938
882,荣彩,13,0.6019299184191741
881,马佑,7,0.2568424850794087
886,张飞雄,1,0.09243186151287004
885,姜文,5,0.03321076332954511
884,胡青羊,12,0.03723554506780148
887,慕容博,4,0.6354562751943915
888,单铁生,13,0.5722472388444965
889,胖子,5,2.246172457496133
890,方东白,12,0.16619513463695795
891,欧阳牧之,12,0.08531787664309591
892,陆无双,10,1.9949939861862338
893,穆人清,13,1.6019034417123235
895,桑昆,5,0.7818552812382272
894,瘦商人,1,0.04316477287665474
896,温有道,7,0.20707536831780005
897,吕正平,11,0.6821461413266732
898,天门道人,8,1.298157934869899
899,水鉴,13,0.1479777891784469
900,郁光标,4,0.2858320302385591
901,祁天彪,12,0.2743381319595318
902,陆伯,9,0.1621657456862731
903,黄希节,1,0.16653534698651962
904,马公子,13,0.08719157872148227
906,汉子,8,13.884680703911808
905,耶律莫哥,4,0.019288999729750254
907,庄允城,7,0.11489155877399937
908,李秋水,4,0.6200173180695949
909,阿三,12,0.7206268573348068
911,卫春华,9,4.690486688861907
910,于万亭,9,0.40823476341669823
913,胡一刀,1,1.3861355587553477
912,黄真,13,1.8411871577843226
914,马博仁,7,0.29747021645711447
915,平四,1,0.24537832059989517
916,周芷若,12,6.594851250775426
917,阳顶天,12,0.5428742709063138
918,周牧,11,0.28378429912786923
919,万圭,3,2.2261926049661778
921,澄心,7,0.38951676526469514
920,马夫人,4,1.6078022379147336
922,史仲俊,6,0.1953153369061581
923,徐铮,1,2.129640179722672
924,李四,11,1.4845733156477225
925,掌棒龙头,12,0.66474625374956
926,霍元龙,6,0.31485933904451163
927,朱九真,12,0.773501729641118
928,马善均,9,0.7079052188405422
929,柯万钧,11,0.4522377808808125
931,桃红,3,0.2736573295019754
930,太皇太后,7,0.1113731232574122
932,雷一啸,7,0.1791474011889926
933,王万仞,11,0.6374814641807014
934,朱长龄,12,0.7767528361839311
935,罕贴摩,7,0.34817922274379104
936,易师爷,8,0.25314080458697946
937,海大富,7,0.026869803581692536
939,中年武师,1,0.10984415988834872
938,姚春,7,0.3381721213356568
940,诸保昆,4,0.3769117855617704
941,张勇,7,0.8149617275188512
942,桑拉巴,9,0.1131716439674032
943,吴之荣,7,1.1744692153092047
945,萨多,5,0.053703991992520544
944,阿九,13,1.5411301764093213
946,王家驹,8,0.22080377707248403
947,静照,12,0.09562878269851297
948,阮星竹,4,1.362104379730155
949,归二娘,13,2.13530976887368
950,黄面道人,11,0.023763447796517664
951,高里津,7,0.20191732178163369
952,安大娘,13,1.1051012449283626
953,鲍承先,13,0.16117601700771067
954,桑斯,6,0.35707961326160875
955,石双英,9,1.7091190405158987
957,双儿,7,4.767924812517779
956,冯振武,11,0.14288093926593118
958,蔡德忠,7,0.13475043227669764
960,王家骏,8,0.1488310714907712
959,谭公,4,1.1036536256598888
961,戚芳,3,2.4933156951376296
962,上官毅山,9,0.25261474385257937
964,宝象和尚,3,0.013270530511504128
963,范文程,13,0.15365557229066493
965,施戴子,8,0.5863711154317568
967,易三娘,12,0.2549883530842878
966,令狐冲,8,23.93716042067447
969,梁发,8,0.4151818839807826
968,鳌拜,7,2.6972551238545655
970,彭莹玉,12,2.0848314104099885
971,范帮主,1,0.4307036416481751
972,武三通,10,1.3781326029685614
974,吕毅中,7,0.03346421291514005
973,苏菲亚,7,0.9937134246320313
975,静空,12,0.04216974793638871
976,龙骏,9,0.22857212560720572
978,杨逍,12,6.548372835643773
977,彼得,7,0.5464517411135823
979,平等宝树王,12,0.0829321380606177
982,乾隆皇帝,1,0.24947520165319773
981,仪琳,8,4.641933624064758
980,童百熊,8,0.4164428459640212
983,术赤,5,0.5164576799483099
984,章老三,7,0.21347382594643544
985,彭三春,9,0.3564806267831893
986,奚长老,4,0.2045934547655667
987,天山童姥,4,0.6159740683663422
988,王维扬,9,1.2493540825844272
989,钟兆英,2,0.12602259885585695
992,桑飞虹,1,0.4731471682061975
991,张若谷,13,0.15656581838723338
990,端木元,4,0.030164612175105743
994,老李,13,0.04990440539752227
993,蓝凤凰,8,0.5768947820490814
996,侯飞文,13,0.19247957135248606
995,王武通,7,0.43842233682351317
997,裘千丈,5,0.22573691855609854
999,梅文馨,11,0.15873269381196065
998,钟兆文,1,0.1610612226507346
1000,少妇,9,1.4184794100561657
1002,温有方,7,0.273232603939124
1001,史伯威,10,0.1839733553161637
1003,覃天丞,9,0.2761032320443079
1004,邓愈,12,0.4410703382243047
1005,戚长发,3,0.815720328481065
1006,褚万里,4,0.9415377686107433
1007,元澄道人,11,0.13495210350801426
1008,许雪亭,7,0.36045994101834733
1010,石清,11,5.134033817662592
1009,闻先生,8,0.3267744329415324
1011,杨宾,1,0.2019797437167276
1013,成自学,11,0.6496050174166785
1012,卫四娘,12,0.23370529134235377
1014,庄铮,12,0.07917113936884065
1016,归辛树,13,2.3376532395537297
1015,青灵子,10,0.04041359556559167
1017,向大年,8,0.2758285028868434
1018,曲非烟,8,0.5616013794333639
1020,老吴,7,0.18593704932773286
1019,金轮法王,10,2.610859146792636
1021,菊芳,7,0.02682768315994077
1022,张总管,1,0.044533648207092214
1024,本参,4,0.3788059713614671
1023,苏荃,7,1.0566204199385294
1025,包惜弱,5,0.5665423728460047
1026,葛通,7,0.05379129105118443
1027,袁紫衣,1,2.0726266228419052
1028,司徒伯雷,7,0.4236070815351217
1029,殷素素,12,2.9262864392293944
1030,宋天保,9,0.35736630487890564
1031,洪安通,7,0.0806606885263327
1032,万里风,13,0.21627155848392782
1033,瑞芳,9,0.04037885229541928
1034,孙老三,9,0.13837841644650825
1035,申人俊,8,0.12696153662133972
1037,彭连虎,5,2.141537313321655
1036,圆真,12,2.059940232919376
1038,樵子,5,0.5714360248306959
1039,李力世,7,1.6982161374526823
1040,马法通,12,0.1438178707166661
1042,蛇皮张,1,0.033529021223473156
1041,都史,5,0.4879324945479992
1043,崔希敏,13,1.5208146960030429
1044,空智,12,2.7705777308753
1045,铁匠,10,0.5137818904142389
1046,陆冠英,5,1.2587400641997786
1047,戴永明,9,0.21872665015284923
1048,归钟,7,1.1119389850417842
1050,巴泰,13,0.38247476034856476
1049,石清露,4,0.1830765642171073
1051,相国夫人,1,0.09959315357506719
1052,不戒和尚,8,1.0599701512251265
1053,张信,13,0.12975797865627461
1054,张翠山,12,5.353730078239229
1055,史火龙,12,0.8851938402926154
1057,无尘道人,9,0.6102643644489778
1056,者勒米,5,0.11767425134779984
1059,袁士霄,9,1.1577244132300095
1058,黄药师,5,5.542641995734141
1062,杜百当,12,0.17485381315624884
1061,小凤,12,0.09863243153365583
1060,韦春花,7,0.006706920789985193
1063,邓炳春,7,0.059122182081711744
1064,教士,7,0.3664578131351763
1065,郭玉堂,1,0.34429840584956456
1066,慕容复,4,6.445165285506383
1068,曹云奇,2,1.3164078248241324
1067,钟万仇,4,1.6401898904087047
1069,马光佐,10,0.640680072770089
1070,上官云,8,1.1274117233115613
1072,徐天川,7,3.636553645056514
1071,若克琳,7,0.12012716734231682
1073,王保保,12,0.4325695291262732
1074,黄须人,13,0.06348283046854805
1075,王师兄,1,0.09318305637768357
1076,老头子,8,2.6515112764722497
1077,冯不破,13,0.3663844989972688
1079,凤一鸣,1,0.10961298732923823
1078,胖丐,5,0.09408125477309169
1080,察合台,5,0.46940882498652203
1081,褚圆,9,0.2721770782852284
1082,岳老三,4,0.3011482413964339
1084,金花婆婆,12,2.1336454329263406
1083,陶子安,1,0.7393667412164617
1085,桃干仙,8,2.1156565006038486
1087,王剑英,1,1.8883872835889786
1086,齐云,13,0.4492220357961732
1088,吴长风,4,0.1506632538844876
1089,杨成协,9,2.5751214309080526
1090,盖一鸣,14,0.46678993007346264
1091,周隆,1,0.047933529768646295
1092,鲍大楚,8,0.5748666689043886
1093,陈孤雁,4,0.048688769935754404
1094,清风,4,0.7216596859487249
1095,岳灵珊,8,5.471515749630129
1096,倪不大,1,0.2808873387754473
1097,完颜洪熙,5,0.33623282934765514
1098,佟国纲,7,0.35891605097524665
1099,秦栋,13,0.022139779686345968
1100,刘鹤真,1,0.6079223552492984
1101,钱二败,12,0.1839489988908083
1102,无相禅师,10,0.10796609327624894
1103,丁坚,8,0.3714156178708814
1104,王罕,5,0.7008009450318198
1105,瘦头陀,7,1.022290842764294
1106,澄观,7,0.8796213482112192
1109,平夫人,8,0.06512056155063413
1108,吊死鬼,10,0.2208581560709195
1107,吴立身,7,1.7008971829658166
1111,杜长老,8,0.08223221828411792
1110,华赫艮,4,0.7923417536013669
1112,守备,7,0.32732928062989897
1114,何太冲,12,1.9630313600589286
1113,余鱼同,9,5.511616272528789
1115,韩宝驹,5,1.9638855063302778
1117,杨过,10,18.502570041863855
1116,慧真,4,0.2538881818553992
1118,沙广天,13,0.029463507527808623
1119,张夫人,8,0.5763338250882786
1120,耶律燕,10,0.38996819886891765
1121,司马大,8,0.2206675875897345
1123,催命鬼,10,0.048012505757722056
1122,田见秀,13,0.1744746105033359
1124,云鹤,12,0.26512124116344493
1125,兆惠,9,1.2099556426865925
1126,孙均,3,0.4765643881753226
1127,季长老,12,0.15395769949773003
1128,梁自进,11,0.5082473586932518
1130,吕七,13,0.8588057633543498
1129,孟师叔,4,0.0130644985689475
1131,流云使,12,0.45600121294572166
1132,敖彪,7,0.6291666907979848
1134,姚伯当,4,0.26111468062094184
1133,钱老本,7,1.6371618510686239
1135,张志光,10,0.07571182621872534
1136,建除,8,0.10549763903991075
1138,单正,4,0.7100987249343191
1137,韩千叶,12,0.12198034353489677
1139,马喇,7,0.084980560928686
1140,尉迟连,1,0.1705024079894831
1141,殷天正,12,2.717216187253593
1142,赛总管,1,0.3830971551661055
1143,平婆婆,4,0.31255108147074656
1144,刘芳亮,13,0.279977662078381
1145,安提督,1,0.8608702820381167
1146,苗人凤,1,3.116297565694837
1148,焦木和尚,5,0.08956135766102369
1147,风波恶,4,2.123372283702046
1149,计无施,8,1.1087277260166162
1150,盖运聪,5,0.033210763329545104
1151,武烈,12,0.5405235190502276
1155,游驹,4,0.16484714939193554
1154,大智禅师,1,0.3432924423720003
1153,玄难,4,2.759667246422953
1152,陈冲之,11,0.47920287612821516
1157,风清扬,8,0.8499109791476769
1156,黄眉和尚,4,0.006043541325122414
1158,吴领军,4,0.28639649613572354
1159,老不死,8,0.37037020450658914
1160,郑克爽,7,2.775804278788045
1161,朱祖荫,9,0.34097794472056137
1163,无青子,1,0.4162144769367312
1162,胖妇人,5,0.056916580153255666
1164,沙老大,13,0.26503572645802687
1165,宋长老,4,0.4448684911999068
1167,卫天望,10,0.12205539971958726
1166,孙伏虎,1,0.23841082729602248
1170,洪胜海,13,2.5983489066789676
1169,南希仁,5,1.2754709322475974
1168,刘正风,8,2.2193930808525693
1171,陈歪嘴,8,0.04410683571574947
1176,史季强,10,0.27732996836476254
1175,刘敖,12,0.03195590740123802
1174,玉林,7,0.729588564992819
1173,罗信,9,0.09192838218729443
1172,钱通四,13,0.27143625797566473
1177,梦姑,4,0.17082063290506552
1178,矮老者,12,0.3439833757661728
1179,高则成,12,0.2988100734748269
1180,晦聪禅师,7,0.08772900275961365
1183,游骥,4,0.18936965208113457
1182,吴青烈,5,0.10463914389568724
1181,韦一笑,12,3.7339422740050634
1184,张阿生,5,0.9314023494234606
1185,秃笔翁,8,1.0272220352971158
1186,蔡威,1,0.2871681712953884
1188,殷离,12,1.552886199255667
1187,常遇春,12,1.6121323857240457
1189,元广波,12,0.1006020004843437
1190,闵子华,13,1.5901442783752764
1191,曾铁鸥,1,0.6853910642186513
1192,段天德,5,0.57374717625677
1193,冯锡范,7,1.7090344561441442
1194,俞朝奉,1,0.02675447891423037
1196,教长,8,0.4743760972924465
1195,马春花,1,3.0962634473125648
1197,曹能,9,0.1952605928543443
1199,缘根,4,0.1160852453559688
1198,车夫,7,1.1764906990401216
1200,公孙绿萼,10,0.32985564552242913
1201,孙不二,5,1.193006450732625
1204,李志常,5,0.47616654866941827
1203,凌退思,3,0.22461789375609106
1202,马行空,1,1.7321976695943653
1205,欧阳克,5,2.624402546876621
1206,郑光芝,11,0.0380678069756875
1207,姜师叔,4,0.03208637401383931
1208,玉真子,13,0.8385812184135787
1209,耶律涅鲁古,4,0.041835431125837604
1211,刘宗敏,13,0.38491372670275453
1210,察罕特穆尔,12,0.13699576446492676
1214,温仁厚,11,0.039788963963262376
1213,张安官,9,0.05639957198400664
1212,小玲,12,0.03208806338251713
1215,余婆婆,4,0.08162050873983245
1216,曾柔,7,1.222365538210687
1217,仪和,8,2.1121544241943395
1218,圆业,12,0.2697940593654362
1221,王二叔,8,0.03348587355886748
1220,王剑杰,1,1.0580476165459183
1219,英白罗,8,0.19425794870459198
1222,张召重,9,5.041383674380634
1223,王潭,7,0.12692130195271414
1225,慕天颜,7,0.36390418731043694
1224,刘菁,8,0.016644532547470812
1227,宝树,1,1.1720578427609656
1226,王掌柜,1,0.04806258620918996
1228,阎基,1,0.7873895951026261
1230,史叔刚,10,0.19278768934183982
1229,乔峰,4,5.412336783884252
1233,曾图南,9,0.5118764069979758
1232,季镖头,8,0.16878128550192462
1231,皇甫阁,7,0.3602755663690799
1234,李莫愁,10,4.005276648721713
1235,汤沛,1,1.3766824006348832
1236,韩林儿,12,0.8117470596783208
1237,唐洋,12,0.05444019820957283
1238,唐文亮,12,0.3984881131159146
1239,胖头陀,7,2.0711702219257346
1240,完颜萍,10,0.8159047127211568
1241,觉远,10,0.8214360094302463
1242,苏普,6,2.195227545781215
1243,李沅芷,9,3.8239103710215008
1244,吴劲草,12,0.29514136873311725
1245,文泰来,9,7.0885251262959805
1246,陶百岁,1,0.623561868316874
1247,水笙,3,2.5441283277035196
1249,乔寨主,5,0.03375557212012991
1248,秦老五,12,0.047800412976136505
1251,凤七,1,0.047528063818921856
1250,齐堂主,8,0.027884068173677785
1252,木华黎,5,0.4213795584039276
1253,来福儿,4,0.060256383069378756
1254,许卓诚,4,0.012306941392678628
1255,明月,12,0.8631629199198273
1256,拖雷,5,1.7810313231867925
1257,段誉,4,16.47838861042215
1259,吕留良,7,0.46106475137479375
1258,孙仲寿,13,1.355823539663864
1260,木婉清,4,3.9326909742489464
1261,马五德,4,0.13821337761561983
1262,朱丹臣,4,2.4941986385234816
1263,孙万年,11,0.0806701741241489
1264,米横野,11,0.21988127229258567
1265,陈大方,10,0.07971140567167631
1266,室里,4,0.3416256689256349
1268,林远图,8,0.25641581469778335
1267,张三丰,12,4.8465261462523905
1269,安小慧,13,1.034984553379083
1270,王难姑,12,0.4059628722467385
1272,心溪,7,0.18707295593455114
1271,高三娘子,11,0.8116617117248259
1273,忽伦四虎,9,0.05496694626694374
1275,无尘道长,9,0.5674957179182585
1274,莫大,8,2.4271220531750535
1276,玄慈,4,1.6931459362347085
1277,祁清彪,7,0.38164317531756436
1278,王铁匠,1,0.14768269460398498
1279,冲虚道长,8,1.2009617061339186
1281,丑脸汉子,11,0.04721361941202823
1280,铁木真,5,1.250803787325858
1282,董开山,13,0.3187078178403545
